Installing dependencies from requirements.txt...
Loading dataset: tatsu-lab/alpaca
Total samples loaded: 52002
Dropped 28 samples with empty output fields.
Train dataset size:      46776
Validation dataset size: 5198
Output directory: ./sft-lora-Phi-3.5-mini-instruct-alpaca-r32-a64-d0.05-lr1.0e-04-wd0.01
Train dataset size:      46776
Validation dataset size: 5198
Max sequence length: 131072
{'eval_loss': '1.873', 'eval_runtime': '189', 'eval_samples_per_second': '27.5', 'eval_steps_per_second': '6.878', 'eval_entropy': '1.123', 'eval_num_tokens': '0', 'eval_mean_token_accuracy': '0.6057', 'epoch': 0}
{'loss': '1.811', 'grad_norm': '2.858', 'learning_rate': '0', 'entropy': '1.138', 'num_tokens': '4504', 'mean_token_accuracy': '0.6026', 'epoch': '0.0006841'}
{'loss': '0.826', 'grad_norm': '0.1515', 'learning_rate': '9.479e-05', 'entropy': '0.826', 'num_tokens': '2.409e+06', 'mean_token_accuracy': '0.7812', 'epoch': '0.4036'}
{'loss': '0.8005', 'grad_norm': '0.1616', 'learning_rate': '9.444e-05', 'entropy': '0.8232', 'num_tokens': '2.429e+06', 'mean_token_accuracy': '0.7841', 'epoch': '0.407'}
{'loss': '0.8141', 'grad_norm': '0.1522', 'learning_rate': '9.408e-05', 'entropy': '0.8132', 'num_tokens': '2.449e+06', 'mean_token_accuracy': '0.7827', 'epoch': '0.4105'}
{'eval_loss': '0.8203', 'eval_runtime': '188.2', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.906', 'eval_entropy': '0.8253', 'eval_num_tokens': '2.449e+06', 'eval_mean_token_accuracy': '0.779', 'epoch': '0.4105'}
{'loss': '0.8661', 'grad_norm': '0.161', 'learning_rate': '9.372e-05', 'entropy': '0.8531', 'num_tokens': '2.47e+06', 'mean_token_accuracy': '0.7678', 'epoch': '0.4139'}
{'loss': '0.8421', 'grad_norm': '0.159', 'learning_rate': '9.334e-05', 'entropy': '0.8455', 'num_tokens': '2.491e+06', 'mean_token_accuracy': '0.7706', 'epoch': '0.4173'}
{'loss': '0.7899', 'grad_norm': '0.1728', 'learning_rate': '9.295e-05', 'entropy': '0.8045', 'num_tokens': '2.511e+06', 'mean_token_accuracy': '0.7896', 'epoch': '0.4207'}
{'loss': '0.8286', 'grad_norm': '0.218', 'learning_rate': '9.255e-05', 'entropy': '0.8321', 'num_tokens': '2.53e+06', 'mean_token_accuracy': '0.7781', 'epoch': '0.4241'}
{'loss': '0.8319', 'grad_norm': '0.164', 'learning_rate': '9.215e-05', 'entropy': '0.8257', 'num_tokens': '2.551e+06', 'mean_token_accuracy': '0.7806', 'epoch': '0.4276'}
{'loss': '0.8615', 'grad_norm': '0.1492', 'learning_rate': '9.173e-05', 'entropy': '0.8801', 'num_tokens': '2.572e+06', 'mean_token_accuracy': '0.7703', 'epoch': '0.431'}
{'loss': '0.8114', 'grad_norm': '0.1959', 'learning_rate': '9.13e-05', 'entropy': '0.8279', 'num_tokens': '2.592e+06', 'mean_token_accuracy': '0.782', 'epoch': '0.4344'}
{'loss': '0.8485', 'grad_norm': '0.1668', 'learning_rate': '9.086e-05', 'entropy': '0.8254', 'num_tokens': '2.613e+06', 'mean_token_accuracy': '0.7762', 'epoch': '0.4378'}
{'loss': '0.8756', 'grad_norm': '0.1618', 'learning_rate': '9.041e-05', 'entropy': '0.8594', 'num_tokens': '2.634e+06', 'mean_token_accuracy': '0.7703', 'epoch': '0.4413'}
{'loss': '0.8547', 'grad_norm': '0.1534', 'learning_rate': '8.996e-05', 'entropy': '0.8569', 'num_tokens': '2.654e+06', 'mean_token_accuracy': '0.7753', 'epoch': '0.4447'}
{'eval_loss': '0.8194', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.904', 'eval_entropy': '0.8611', 'eval_num_tokens': '2.654e+06', 'eval_mean_token_accuracy': '0.779', 'epoch': '0.4447'}
{'loss': '0.8427', 'grad_norm': '0.1539', 'learning_rate': '8.949e-05', 'entropy': '0.8578', 'num_tokens': '2.675e+06', 'mean_token_accuracy': '0.7743', 'epoch': '0.4481'}
{'loss': '0.8303', 'grad_norm': '0.1461', 'learning_rate': '8.902e-05', 'entropy': '0.8207', 'num_tokens': '2.695e+06', 'mean_token_accuracy': '0.7854', 'epoch': '0.4515'}
{'loss': '0.8454', 'grad_norm': '0.1625', 'learning_rate': '8.853e-05', 'entropy': '0.8354', 'num_tokens': '2.715e+06', 'mean_token_accuracy': '0.7797', 'epoch': '0.4549'}
{'loss': '0.8596', 'grad_norm': '0.1609', 'learning_rate': '8.804e-05', 'entropy': '0.8802', 'num_tokens': '2.735e+06', 'mean_token_accuracy': '0.773', 'epoch': '0.4584'}
{'loss': '0.8291', 'grad_norm': '0.1443', 'learning_rate': '8.753e-05', 'entropy': '0.8198', 'num_tokens': '2.755e+06', 'mean_token_accuracy': '0.7813', 'epoch': '0.4618'}
{'loss': '0.8128', 'grad_norm': '0.1623', 'learning_rate': '8.702e-05', 'entropy': '0.8033', 'num_tokens': '2.775e+06', 'mean_token_accuracy': '0.7895', 'epoch': '0.4652'}
{'loss': '0.8517', 'grad_norm': '0.144', 'learning_rate': '8.65e-05', 'entropy': '0.8408', 'num_tokens': '2.797e+06', 'mean_token_accuracy': '0.7785', 'epoch': '0.4686'}
{'loss': '0.8074', 'grad_norm': '0.1529', 'learning_rate': '8.597e-05', 'entropy': '0.8073', 'num_tokens': '2.817e+06', 'mean_token_accuracy': '0.7808', 'epoch': '0.472'}
{'loss': '0.8572', 'grad_norm': '0.1424', 'learning_rate': '8.544e-05', 'entropy': '0.8557', 'num_tokens': '2.838e+06', 'mean_token_accuracy': '0.7759', 'epoch': '0.4755'}
{'loss': '0.8188', 'grad_norm': '0.1457', 'learning_rate': '8.489e-05', 'entropy': '0.8244', 'num_tokens': '2.86e+06', 'mean_token_accuracy': '0.7845', 'epoch': '0.4789'}
{'eval_loss': '0.8179', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8297', 'eval_num_tokens': '2.86e+06', 'eval_mean_token_accuracy': '0.7793', 'epoch': '0.4789'}
{'loss': '0.8195', 'grad_norm': '0.1611', 'learning_rate': '8.434e-05', 'entropy': '0.8173', 'num_tokens': '2.879e+06', 'mean_token_accuracy': '0.7824', 'epoch': '0.4823'}
{'loss': '0.875', 'grad_norm': '0.1664', 'learning_rate': '8.377e-05', 'entropy': '0.8599', 'num_tokens': '2.899e+06', 'mean_token_accuracy': '0.7693', 'epoch': '0.4857'}
{'loss': '0.8098', 'grad_norm': '0.155', 'learning_rate': '8.32e-05', 'entropy': '0.8208', 'num_tokens': '2.918e+06', 'mean_token_accuracy': '0.7872', 'epoch': '0.4891'}
{'loss': '0.8064', 'grad_norm': '0.1655', 'learning_rate': '8.263e-05', 'entropy': '0.8119', 'num_tokens': '2.937e+06', 'mean_token_accuracy': '0.7881', 'epoch': '0.4926'}
{'loss': '0.7927', 'grad_norm': '0.1416', 'learning_rate': '8.204e-05', 'entropy': '0.7932', 'num_tokens': '2.957e+06', 'mean_token_accuracy': '0.7856', 'epoch': '0.496'}
{'loss': '0.8328', 'grad_norm': '0.1445', 'learning_rate': '8.145e-05', 'entropy': '0.8422', 'num_tokens': '2.977e+06', 'mean_token_accuracy': '0.7742', 'epoch': '0.4994'}
{'loss': '0.8716', 'grad_norm': '0.1529', 'learning_rate': '8.085e-05', 'entropy': '0.8733', 'num_tokens': '2.997e+06', 'mean_token_accuracy': '0.7651', 'epoch': '0.5028'}
{'loss': '0.8089', 'grad_norm': '0.1462', 'learning_rate': '8.024e-05', 'entropy': '0.8158', 'num_tokens': '3.018e+06', 'mean_token_accuracy': '0.7842', 'epoch': '0.5062'}
{'loss': '0.8123', 'grad_norm': '0.1576', 'learning_rate': '7.962e-05', 'entropy': '0.8265', 'num_tokens': '3.038e+06', 'mean_token_accuracy': '0.7844', 'epoch': '0.5097'}
{'loss': '0.8084', 'grad_norm': '0.1761', 'learning_rate': '7.9e-05', 'entropy': '0.8085', 'num_tokens': '3.056e+06', 'mean_token_accuracy': '0.7861', 'epoch': '0.5131'}
{'eval_loss': '0.8174', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.83', 'eval_num_tokens': '3.056e+06', 'eval_mean_token_accuracy': '0.7795', 'epoch': '0.5131'}
{'loss': '0.8366', 'grad_norm': '0.1528', 'learning_rate': '7.837e-05', 'entropy': '0.8329', 'num_tokens': '3.077e+06', 'mean_token_accuracy': '0.7802', 'epoch': '0.5165'}
{'loss': '0.7644', 'grad_norm': '0.1509', 'learning_rate': '7.774e-05', 'entropy': '0.7916', 'num_tokens': '3.096e+06', 'mean_token_accuracy': '0.7955', 'epoch': '0.5199'}
{'loss': '0.8311', 'grad_norm': '0.164', 'learning_rate': '7.71e-05', 'entropy': '0.8399', 'num_tokens': '3.117e+06', 'mean_token_accuracy': '0.7771', 'epoch': '0.5233'}
{'loss': '0.7962', 'grad_norm': '0.1647', 'learning_rate': '7.645e-05', 'entropy': '0.7833', 'num_tokens': '3.137e+06', 'mean_token_accuracy': '0.7906', 'epoch': '0.5268'}
{'loss': '0.8727', 'grad_norm': '0.1571', 'learning_rate': '7.579e-05', 'entropy': '0.87', 'num_tokens': '3.157e+06', 'mean_token_accuracy': '0.7672', 'epoch': '0.5302'}
{'loss': '0.8045', 'grad_norm': '0.1556', 'learning_rate': '7.513e-05', 'entropy': '0.8227', 'num_tokens': '3.176e+06', 'mean_token_accuracy': '0.7869', 'epoch': '0.5336'}
{'loss': '0.8466', 'grad_norm': '0.1502', 'learning_rate': '7.447e-05', 'entropy': '0.8377', 'num_tokens': '3.196e+06', 'mean_token_accuracy': '0.7784', 'epoch': '0.537'}
{'loss': '0.8056', 'grad_norm': '0.1605', 'learning_rate': '7.379e-05', 'entropy': '0.7965', 'num_tokens': '3.216e+06', 'mean_token_accuracy': '0.7869', 'epoch': '0.5404'}
{'loss': '0.8046', 'grad_norm': '0.1486', 'learning_rate': '7.312e-05', 'entropy': '0.821', 'num_tokens': '3.237e+06', 'mean_token_accuracy': '0.7806', 'epoch': '0.5439'}
{'loss': '0.8278', 'grad_norm': '0.1653', 'learning_rate': '7.243e-05', 'entropy': '0.816', 'num_tokens': '3.257e+06', 'mean_token_accuracy': '0.7828', 'epoch': '0.5473'}
{'eval_loss': '0.8169', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.904', 'eval_entropy': '0.8223', 'eval_num_tokens': '3.257e+06', 'eval_mean_token_accuracy': '0.7796', 'epoch': '0.5473'}
{'loss': '0.8323', 'grad_norm': '0.1603', 'learning_rate': '7.174e-05', 'entropy': '0.8136', 'num_tokens': '3.277e+06', 'mean_token_accuracy': '0.7844', 'epoch': '0.5507'}
{'loss': '0.8379', 'grad_norm': '0.1631', 'learning_rate': '7.105e-05', 'entropy': '0.8352', 'num_tokens': '3.298e+06', 'mean_token_accuracy': '0.7778', 'epoch': '0.5541'}
{'loss': '0.8566', 'grad_norm': '0.1508', 'learning_rate': '7.035e-05', 'entropy': '0.8623', 'num_tokens': '3.318e+06', 'mean_token_accuracy': '0.7722', 'epoch': '0.5576'}
{'loss': '0.8119', 'grad_norm': '0.1449', 'learning_rate': '6.965e-05', 'entropy': '0.8273', 'num_tokens': '3.339e+06', 'mean_token_accuracy': '0.7845', 'epoch': '0.561'}
{'loss': '0.8217', 'grad_norm': '0.1509', 'learning_rate': '6.894e-05', 'entropy': '0.8017', 'num_tokens': '3.36e+06', 'mean_token_accuracy': '0.7834', 'epoch': '0.5644'}
{'loss': '0.8103', 'grad_norm': '0.1673', 'learning_rate': '6.823e-05', 'entropy': '0.8048', 'num_tokens': '3.379e+06', 'mean_token_accuracy': '0.7888', 'epoch': '0.5678'}
{'loss': '0.8298', 'grad_norm': '0.165', 'learning_rate': '6.751e-05', 'entropy': '0.8287', 'num_tokens': '3.399e+06', 'mean_token_accuracy': '0.7865', 'epoch': '0.5712'}
{'loss': '0.8185', 'grad_norm': '0.1549', 'learning_rate': '6.679e-05', 'entropy': '0.829', 'num_tokens': '3.419e+06', 'mean_token_accuracy': '0.7806', 'epoch': '0.5747'}
{'loss': '0.8248', 'grad_norm': '0.1494', 'learning_rate': '6.606e-05', 'entropy': '0.8155', 'num_tokens': '3.439e+06', 'mean_token_accuracy': '0.7811', 'epoch': '0.5781'}
{'loss': '0.8272', 'grad_norm': '0.1368', 'learning_rate': '6.533e-05', 'entropy': '0.8136', 'num_tokens': '3.46e+06', 'mean_token_accuracy': '0.7825', 'epoch': '0.5815'}
{'eval_loss': '0.8156', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.904', 'eval_entropy': '0.8288', 'eval_num_tokens': '3.46e+06', 'eval_mean_token_accuracy': '0.7799', 'epoch': '0.5815'}
{'loss': '0.8387', 'grad_norm': '0.1672', 'learning_rate': '6.46e-05', 'entropy': '0.8448', 'num_tokens': '3.479e+06', 'mean_token_accuracy': '0.78', 'epoch': '0.5849'}
{'loss': '0.794', 'grad_norm': '0.1501', 'learning_rate': '6.387e-05', 'entropy': '0.8048', 'num_tokens': '3.499e+06', 'mean_token_accuracy': '0.7846', 'epoch': '0.5883'}
{'loss': '0.8381', 'grad_norm': '0.1544', 'learning_rate': '6.313e-05', 'entropy': '0.8347', 'num_tokens': '3.52e+06', 'mean_token_accuracy': '0.7792', 'epoch': '0.5918'}
{'loss': '0.845', 'grad_norm': '0.1616', 'learning_rate': '6.238e-05', 'entropy': '0.842', 'num_tokens': '3.541e+06', 'mean_token_accuracy': '0.7727', 'epoch': '0.5952'}
{'loss': '0.8132', 'grad_norm': '0.1528', 'learning_rate': '6.164e-05', 'entropy': '0.8342', 'num_tokens': '3.562e+06', 'mean_token_accuracy': '0.7834', 'epoch': '0.5986'}
{'loss': '0.824', 'grad_norm': '0.1401', 'learning_rate': '6.089e-05', 'entropy': '0.8131', 'num_tokens': '3.581e+06', 'mean_token_accuracy': '0.7839', 'epoch': '0.602'}
{'loss': '0.8315', 'grad_norm': '0.1548', 'learning_rate': '6.014e-05', 'entropy': '0.8153', 'num_tokens': '3.602e+06', 'mean_token_accuracy': '0.7847', 'epoch': '0.6054'}
{'loss': '0.8224', 'grad_norm': '0.156', 'learning_rate': '5.939e-05', 'entropy': '0.8258', 'num_tokens': '3.622e+06', 'mean_token_accuracy': '0.7807', 'epoch': '0.6089'}
{'loss': '0.8122', 'grad_norm': '0.1494', 'learning_rate': '5.863e-05', 'entropy': '0.8168', 'num_tokens': '3.642e+06', 'mean_token_accuracy': '0.787', 'epoch': '0.6123'}
{'loss': '0.8051', 'grad_norm': '0.1528', 'learning_rate': '5.787e-05', 'entropy': '0.7946', 'num_tokens': '3.661e+06', 'mean_token_accuracy': '0.785', 'epoch': '0.6157'}
{'eval_loss': '0.8148', 'eval_runtime': '188.2', 'eval_samples_per_second': '27.62', 'eval_steps_per_second': '6.909', 'eval_entropy': '0.8283', 'eval_num_tokens': '3.661e+06', 'eval_mean_token_accuracy': '0.7799', 'epoch': '0.6157'}
{'loss': '0.767', 'grad_norm': '0.15', 'learning_rate': '5.712e-05', 'entropy': '0.7787', 'num_tokens': '3.681e+06', 'mean_token_accuracy': '0.7957', 'epoch': '0.6191'}
{'loss': '0.8129', 'grad_norm': '0.1442', 'learning_rate': '5.636e-05', 'entropy': '0.8178', 'num_tokens': '3.7e+06', 'mean_token_accuracy': '0.7824', 'epoch': '0.6225'}
{'loss': '0.7654', 'grad_norm': '0.1522', 'learning_rate': '5.559e-05', 'entropy': '0.7748', 'num_tokens': '3.72e+06', 'mean_token_accuracy': '0.7943', 'epoch': '0.626'}
{'loss': '0.8291', 'grad_norm': '0.1472', 'learning_rate': '5.483e-05', 'entropy': '0.8322', 'num_tokens': '3.739e+06', 'mean_token_accuracy': '0.7781', 'epoch': '0.6294'}
{'loss': '0.8003', 'grad_norm': '0.1355', 'learning_rate': '5.406e-05', 'entropy': '0.8018', 'num_tokens': '3.759e+06', 'mean_token_accuracy': '0.7859', 'epoch': '0.6328'}
{'loss': '0.8108', 'grad_norm': '0.1786', 'learning_rate': '5.33e-05', 'entropy': '0.8209', 'num_tokens': '3.78e+06', 'mean_token_accuracy': '0.7827', 'epoch': '0.6362'}
{'loss': '0.8518', 'grad_norm': '0.1322', 'learning_rate': '5.253e-05', 'entropy': '0.8553', 'num_tokens': '3.801e+06', 'mean_token_accuracy': '0.773', 'epoch': '0.6396'}
{'loss': '0.8265', 'grad_norm': '0.1475', 'learning_rate': '5.177e-05', 'entropy': '0.8141', 'num_tokens': '3.821e+06', 'mean_token_accuracy': '0.7843', 'epoch': '0.6431'}
{'loss': '0.828', 'grad_norm': '0.2025', 'learning_rate': '5.1e-05', 'entropy': '0.8257', 'num_tokens': '3.842e+06', 'mean_token_accuracy': '0.7796', 'epoch': '0.6465'}
{'loss': '0.8253', 'grad_norm': '0.16', 'learning_rate': '5.023e-05', 'entropy': '0.822', 'num_tokens': '3.861e+06', 'mean_token_accuracy': '0.7789', 'epoch': '0.6499'}
{'eval_loss': '0.8141', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8375', 'eval_num_tokens': '3.861e+06', 'eval_mean_token_accuracy': '0.7801', 'epoch': '0.6499'}
{'loss': '0.8368', 'grad_norm': '0.1561', 'learning_rate': '4.946e-05', 'entropy': '0.8416', 'num_tokens': '3.881e+06', 'mean_token_accuracy': '0.7834', 'epoch': '0.6533'}
{'loss': '0.8128', 'grad_norm': '0.1627', 'learning_rate': '4.869e-05', 'entropy': '0.8226', 'num_tokens': '3.902e+06', 'mean_token_accuracy': '0.7809', 'epoch': '0.6567'}
{'loss': '0.8016', 'grad_norm': '0.1464', 'learning_rate': '4.793e-05', 'entropy': '0.8156', 'num_tokens': '3.923e+06', 'mean_token_accuracy': '0.7847', 'epoch': '0.6602'}
{'loss': '0.8597', 'grad_norm': '0.1468', 'learning_rate': '4.716e-05', 'entropy': '0.8427', 'num_tokens': '3.943e+06', 'mean_token_accuracy': '0.7734', 'epoch': '0.6636'}
{'loss': '0.7916', 'grad_norm': '0.1555', 'learning_rate': '4.639e-05', 'entropy': '0.7968', 'num_tokens': '3.963e+06', 'mean_token_accuracy': '0.7872', 'epoch': '0.667'}
{'loss': '0.8167', 'grad_norm': '0.1629', 'learning_rate': '4.563e-05', 'entropy': '0.8062', 'num_tokens': '3.981e+06', 'mean_token_accuracy': '0.7885', 'epoch': '0.6704'}
{'loss': '0.8218', 'grad_norm': '0.161', 'learning_rate': '4.487e-05', 'entropy': '0.838', 'num_tokens': '4.001e+06', 'mean_token_accuracy': '0.7793', 'epoch': '0.6738'}
{'loss': '0.8102', 'grad_norm': '0.1457', 'learning_rate': '4.41e-05', 'entropy': '0.8197', 'num_tokens': '4.021e+06', 'mean_token_accuracy': '0.7844', 'epoch': '0.6773'}
{'loss': '0.8167', 'grad_norm': '0.1479', 'learning_rate': '4.334e-05', 'entropy': '0.8333', 'num_tokens': '4.042e+06', 'mean_token_accuracy': '0.7819', 'epoch': '0.6807'}
{'loss': '0.8365', 'grad_norm': '0.1686', 'learning_rate': '4.258e-05', 'entropy': '0.8383', 'num_tokens': '4.063e+06', 'mean_token_accuracy': '0.7777', 'epoch': '0.6841'}
{'eval_loss': '0.8132', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8292', 'eval_num_tokens': '4.063e+06', 'eval_mean_token_accuracy': '0.7804', 'epoch': '0.6841'}
{'loss': '0.8609', 'grad_norm': '0.1446', 'learning_rate': '4.182e-05', 'entropy': '0.8571', 'num_tokens': '4.085e+06', 'mean_token_accuracy': '0.7759', 'epoch': '0.6875'}
{'loss': '0.8262', 'grad_norm': '0.1391', 'learning_rate': '4.107e-05', 'entropy': '0.8342', 'num_tokens': '4.106e+06', 'mean_token_accuracy': '0.7753', 'epoch': '0.691'}
{'loss': '0.8409', 'grad_norm': '0.1676', 'learning_rate': '4.031e-05', 'entropy': '0.8392', 'num_tokens': '4.127e+06', 'mean_token_accuracy': '0.7752', 'epoch': '0.6944'}
{'loss': '0.8345', 'grad_norm': '0.1429', 'learning_rate': '3.956e-05', 'entropy': '0.8301', 'num_tokens': '4.148e+06', 'mean_token_accuracy': '0.778', 'epoch': '0.6978'}
{'loss': '0.7938', 'grad_norm': '0.1882', 'learning_rate': '3.881e-05', 'entropy': '0.787', 'num_tokens': '4.167e+06', 'mean_token_accuracy': '0.7913', 'epoch': '0.7012'}
{'loss': '0.8145', 'grad_norm': '0.1502', 'learning_rate': '3.806e-05', 'entropy': '0.8161', 'num_tokens': '4.188e+06', 'mean_token_accuracy': '0.7818', 'epoch': '0.7046'}
{'loss': '0.875', 'grad_norm': '0.1485', 'learning_rate': '3.732e-05', 'entropy': '0.863', 'num_tokens': '4.208e+06', 'mean_token_accuracy': '0.768', 'epoch': '0.7081'}
{'loss': '0.8479', 'grad_norm': '0.1421', 'learning_rate': '3.658e-05', 'entropy': '0.8496', 'num_tokens': '4.228e+06', 'mean_token_accuracy': '0.7724', 'epoch': '0.7115'}
{'loss': '0.8518', 'grad_norm': '0.1513', 'learning_rate': '3.584e-05', 'entropy': '0.8511', 'num_tokens': '4.249e+06', 'mean_token_accuracy': '0.7788', 'epoch': '0.7149'}
{'loss': '0.8064', 'grad_norm': '0.1605', 'learning_rate': '3.511e-05', 'entropy': '0.8104', 'num_tokens': '4.27e+06', 'mean_token_accuracy': '0.7856', 'epoch': '0.7183'}
{'eval_loss': '0.8129', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.6', 'eval_steps_per_second': '6.903', 'eval_entropy': '0.8354', 'eval_num_tokens': '4.27e+06', 'eval_mean_token_accuracy': '0.7804', 'epoch': '0.7183'}
{'loss': '0.8338', 'grad_norm': '0.145', 'learning_rate': '3.437e-05', 'entropy': '0.8457', 'num_tokens': '4.291e+06', 'mean_token_accuracy': '0.7753', 'epoch': '0.7217'}
{'loss': '0.8091', 'grad_norm': '0.1471', 'learning_rate': '3.365e-05', 'entropy': '0.8156', 'num_tokens': '4.31e+06', 'mean_token_accuracy': '0.7819', 'epoch': '0.7252'}
{'loss': '0.8281', 'grad_norm': '0.1467', 'learning_rate': '3.292e-05', 'entropy': '0.825', 'num_tokens': '4.33e+06', 'mean_token_accuracy': '0.7846', 'epoch': '0.7286'}
{'loss': '0.835', 'grad_norm': '0.1645', 'learning_rate': '3.22e-05', 'entropy': '0.8149', 'num_tokens': '4.35e+06', 'mean_token_accuracy': '0.7788', 'epoch': '0.732'}
{'loss': '0.8469', 'grad_norm': '0.1566', 'learning_rate': '3.149e-05', 'entropy': '0.8419', 'num_tokens': '4.37e+06', 'mean_token_accuracy': '0.7778', 'epoch': '0.7354'}
{'loss': '0.8256', 'grad_norm': '0.147', 'learning_rate': '3.078e-05', 'entropy': '0.8277', 'num_tokens': '4.39e+06', 'mean_token_accuracy': '0.7787', 'epoch': '0.7388'}
{'loss': '0.7623', 'grad_norm': '0.1555', 'learning_rate': '3.007e-05', 'entropy': '0.7764', 'num_tokens': '4.409e+06', 'mean_token_accuracy': '0.7955', 'epoch': '0.7423'}
{'loss': '0.8229', 'grad_norm': '0.1419', 'learning_rate': '2.937e-05', 'entropy': '0.8241', 'num_tokens': '4.428e+06', 'mean_token_accuracy': '0.7794', 'epoch': '0.7457'}
{'loss': '0.8402', 'grad_norm': '0.155', 'learning_rate': '2.867e-05', 'entropy': '0.8233', 'num_tokens': '4.448e+06', 'mean_token_accuracy': '0.7833', 'epoch': '0.7491'}
{'loss': '0.8906', 'grad_norm': '0.1539', 'learning_rate': '2.798e-05', 'entropy': '0.9036', 'num_tokens': '4.47e+06', 'mean_token_accuracy': '0.771', 'epoch': '0.7525'}
{'eval_loss': '0.8122', 'eval_runtime': '188.2', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.906', 'eval_entropy': '0.842', 'eval_num_tokens': '4.47e+06', 'eval_mean_token_accuracy': '0.7804', 'epoch': '0.7525'}
{'loss': '0.8223', 'grad_norm': '0.1456', 'learning_rate': '2.729e-05', 'entropy': '0.8217', 'num_tokens': '4.49e+06', 'mean_token_accuracy': '0.7828', 'epoch': '0.7559'}
{'loss': '0.8056', 'grad_norm': '0.1508', 'learning_rate': '2.661e-05', 'entropy': '0.8141', 'num_tokens': '4.511e+06', 'mean_token_accuracy': '0.7832', 'epoch': '0.7594'}
{'loss': '0.8254', 'grad_norm': '0.1647', 'learning_rate': '2.594e-05', 'entropy': '0.808', 'num_tokens': '4.531e+06', 'mean_token_accuracy': '0.7833', 'epoch': '0.7628'}
{'loss': '0.9051', 'grad_norm': '0.1465', 'learning_rate': '2.527e-05', 'entropy': '0.8789', 'num_tokens': '4.554e+06', 'mean_token_accuracy': '0.763', 'epoch': '0.7662'}
{'loss': '0.8298', 'grad_norm': '0.1631', 'learning_rate': '2.46e-05', 'entropy': '0.8206', 'num_tokens': '4.574e+06', 'mean_token_accuracy': '0.7787', 'epoch': '0.7696'}
{'loss': '0.8133', 'grad_norm': '0.1439', 'learning_rate': '2.394e-05', 'entropy': '0.821', 'num_tokens': '4.594e+06', 'mean_token_accuracy': '0.7821', 'epoch': '0.773'}
{'loss': '0.832', 'grad_norm': '0.1574', 'learning_rate': '2.329e-05', 'entropy': '0.8545', 'num_tokens': '4.615e+06', 'mean_token_accuracy': '0.7758', 'epoch': '0.7765'}
{'loss': '0.8302', 'grad_norm': '0.1484', 'learning_rate': '2.265e-05', 'entropy': '0.8239', 'num_tokens': '4.636e+06', 'mean_token_accuracy': '0.7822', 'epoch': '0.7799'}
{'loss': '0.8329', 'grad_norm': '0.151', 'learning_rate': '2.201e-05', 'entropy': '0.8491', 'num_tokens': '4.657e+06', 'mean_token_accuracy': '0.7738', 'epoch': '0.7833'}
{'loss': '0.7943', 'grad_norm': '0.1413', 'learning_rate': '2.137e-05', 'entropy': '0.7871', 'num_tokens': '4.676e+06', 'mean_token_accuracy': '0.788', 'epoch': '0.7867'}
{'eval_loss': '0.8117', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8255', 'eval_num_tokens': '4.676e+06', 'eval_mean_token_accuracy': '0.7805', 'epoch': '0.7867'}
{'loss': '0.8722', 'grad_norm': '0.148', 'learning_rate': '2.075e-05', 'entropy': '0.8618', 'num_tokens': '4.697e+06', 'mean_token_accuracy': '0.7681', 'epoch': '0.7901'}
{'loss': '0.8013', 'grad_norm': '0.1682', 'learning_rate': '2.013e-05', 'entropy': '0.8062', 'num_tokens': '4.717e+06', 'mean_token_accuracy': '0.7835', 'epoch': '0.7936'}
{'loss': '0.7802', 'grad_norm': '0.1524', 'learning_rate': '1.952e-05', 'entropy': '0.8026', 'num_tokens': '4.736e+06', 'mean_token_accuracy': '0.7901', 'epoch': '0.797'}
{'loss': '0.8304', 'grad_norm': '0.1671', 'learning_rate': '1.891e-05', 'entropy': '0.8207', 'num_tokens': '4.756e+06', 'mean_token_accuracy': '0.7841', 'epoch': '0.8004'}
{'loss': '0.8157', 'grad_norm': '0.1532', 'learning_rate': '1.831e-05', 'entropy': '0.8032', 'num_tokens': '4.776e+06', 'mean_token_accuracy': '0.7833', 'epoch': '0.8038'}
{'loss': '0.8058', 'grad_norm': '0.1478', 'learning_rate': '1.772e-05', 'entropy': '0.8185', 'num_tokens': '4.797e+06', 'mean_token_accuracy': '0.7761', 'epoch': '0.8073'}
